SatName,Plane_ID,Sequence_Order,Inclination,RAAN,Arg_Lat,Mean_Motion
STARLINK-31283,88,10,43.000451834051724,145.37015933016306,135.95032075300887,15.088371080000002
STARLINK-30078,88,11,43.011628014060875,144.6255212526874,150.86039470436734,15.08833545
STARLINK-5968,88,12,43.01948713114228,144.91355449149896,171.61483652635494,15.08841265
STARLINK-5956,88,13,43.02049799793248,144.92039213712934,172.89042591944113,15.08839758
STARLINK-32107,88,14,43.020809125721726,145.43335014346093,178.3844403574864,15.08841799
STARLINK-5901,88,15,43.0169274306762,144.88511037478477,192.22237702338845,15.088398729999998
STARLINK-32098,88,16,43.017087339173834,145.40233139655723,199.45974509204683,15.088420789999999
STARLINK-5947,88,17,43.009990168321224,144.86152951340074,212.4411278248302,15.088367850000001
STARLINK-5910,88,18,43.0087161026387,144.84521138313985,214.12349181182893,15.08841174
STARLINK-31090,88,19,43.003155468572,144.71234448130224,221.31880278699356,15.088380620000002
STARLINK-5799,88,20,42.99582434566166,144.7973381684118,235.32012672536214,15.088302560000002
STARLINK-32092,88,21,42.9901317922896,145.30546331048035,241.9185336958049,15.08849357
STARLINK-5803,88,22,42.984579039288334,144.73170517014674,254.64528639816257,15.08836
STARLINK-32093,88,23,42.98368344819048,145.2609786584084,256.0572865526447,15.08842104
STARLINK-5946,88,24,42.9824564559507,144.72201814065573,263.60109674373564,15.08840978
STARLINK-5969,88,25,42.98246555233405,144.72025121795684,264.32008745706594,15.08839405
STARLINK-32085,88,26,42.97990241174237,145.19220680193533,277.2826084361914,15.08841755
STARLINK-5915,88,27,42.98138002069335,144.66157879679574,280.4105768756982,15.08839221
STARLINK-32096,88,28,42.98848169646391,145.11891227319097,298.50971506580186,15.088388700000001
STARLINK-5902,88,29,43.000604546446034,144.57140045558964,309.70117482083174,15.08835985
STARLINK-32087,88,30,43.00485048968503,145.06772150423652,319.68527934031835,15.088431739999999
STARLINK-32102,88,31,43.01475226891165,145.02888823834127,340.91764005358414,15.088336820000002
STARLINK-30987,91,1,43.02754122493199,149.09199486101872,4.033961240976178,15.08845316
STARLINK-5944,91,2,43.01819466192879,148.72815643560244,9.358424188956105,15.08835512
STARLINK-31005,91,3,43.01438083807945,149.06415531505397,25.35901947735321,15.08820374
STARLINK-5801,91,4,43.0052321566797,148.68462758526346,36.595432225480266,15.08838036
STARLINK-5916,91,5,43.00264102285453,148.68955222079217,40.86543021071711,15.088368320000002
STARLINK-30993,91,6,43.00058034418054,149.01979103816475,46.58303572741784,15.08838889
STARLINK-31000,91,7,42.98884660314192,148.9606675125061,67.85831166217866,15.088490749999998
STARLINK-30997,91,8,42.98139399381517,148.90779886419216,75.46343339107592,15.08840432
STARLINK-32080,91,9,42.98017318373924,149.08379494599876,88.93569628256309,15.08836234
STARLINK-30978,91,10,42.984284428030776,148.84235004981633,103.32081378314031,15.08839226
STARLINK-32090,91,11,42.98452970833595,149.03699380619994,110.19307367299186,15.08836247
STARLINK-30986,91,12,42.99273285654377,148.77639904181555,124.53971438677357,15.088385819999997
STARLINK-30985,91,13,43.01820758003624,148.6890909303867,166.99255340397391,15.0884278
STARLINK-30981,91,14,43.01952352901153,148.65589333124802,188.20329316600947,15.088477560000001
STARLINK-32108,91,15,43.012052926489396,148.8111929911309,209.2650933006949,15.088364100000001
STARLINK-30984,91,16,43.0012625427003,148.59192043418247,223.60517854055638,15.0884099
STARLINK-30991,91,17,42.99705786650908,148.57353505403762,230.65418270585093,15.088333519999999
STARLINK-5794,91,18,43.005138917987175,148.79464061890084,319.4429071244548,15.088408029999998
STARLINK-31002,91,19,43.013689276010915,149.13984452907042,328.8232301814581,15.08832276
STARLINK-30979,91,20,43.02313288441198,149.11348620458156,350.00847207713105,15.08825608
STARLINK-30947,93,1,43.016021794547775,152.4942074334136,13.909147797525778,15.08829217
STARLINK-31025,93,2,43.01229240462593,152.0174144701052,28.523044681833785,15.08831021
STARLINK-30990,93,3,43.007640400065405,152.45650789221403,35.155826902462024,15.088442469999999
STARLINK-30538,93,4,42.99857468797784,152.43286004219462,49.32306826075588,15.08834638
STARLINK-31086,93,5,42.99278378349117,152.02760701438686,56.772148977651526,15.088316780000001
STARLINK-30523,93,6,42.984039238287856,152.3751565584496,70.4577392619485,15.088334229999997
STARLINK-30536,93,7,42.981599855369204,152.302286077162,91.825793826438,15.08850742
STARLINK-30537,93,8,42.98610424702718,152.23881268128707,113.06422378533152,15.08830109
STARLINK-30531,93,9,42.99513025753622,152.1894473102198,127.2467981125262,15.08840755
STARLINK-30530,93,10,43.007196791368564,152.14783883828986,141.5010866839879,15.088360890000002
STARLINK-11748 [DTC],93,11,43.010347590850344,151.7483803411174,148.36921718669345,15.088396200000002
STARLINK-30525,93,12,43.00975925802141,152.1252079992847,148.45378280440076,15.088384080000003
STARLINK-11738 [DTC],93,13,43.012900542281415,151.7376080586625,153.65549534523274,15.08845188
STARLINK-30486,93,14,43.01700083069569,152.1050322074518,162.7211311918453,15.088352180000001
STARLINK-30540,93,15,43.01935972232176,152.09094287704232,169.7068680590659,15.088358549999999
STARLINK-30539,93,16,43.021459287327694,152.0846671834022,183.85638343113266,15.0884959
STARLINK-11743 [DTC],93,17,43.024277605724684,151.68665458539243,184.25982438733266,15.088395509999998
STARLINK-30534,93,18,43.020511368387965,152.0769704790705,190.87883788314002,15.0885645
STARLINK-30497,93,19,43.01189871256172,152.0245439364372,212.1210212595626,15.088378119999998
STARLINK-11731 [DTC],93,20,43.01109540517039,151.64310791933653,213.68213327559286,15.08836728
STARLINK-30520,93,21,42.996855673254956,151.97762149676416,234.05895787016908,15.23797047
STARLINK-31068,93,22,42.993596811213855,152.4499090738545,239.95573420567047,15.088436770000001
STARLINK-11742 [DTC],93,23,42.98707368415382,151.55995998440864,243.84160770855044,15.08839054
STARLINK-30545,93,24,42.990026860596345,151.9486369099791,247.491219805604,15.088400389999999
STARLINK-31129,93,25,42.98955414609851,152.4069486160122,254.123032149979,15.08838138
STARLINK-30774,93,26,42.98430367358744,152.3325036808931,275.3227159860936,15.08835994
STARLINK-30252,93,27,42.98815631235036,151.90133122443407,289.80726343346356,15.08836761
STARLINK-31092,93,28,42.991343492348015,152.2645803891112,296.52246143464083,15.08833424
STARLINK-31065,93,29,43.02065843344519,152.153695237767,353.0816703387217,15.08836815
STARLINK-5937,96,1,43.015728108417164,156.25646086340248,23.36837297308053,15.05643435
STARLINK-6207,96,2,43.009875073050225,156.2515944238663,33.0932404388936,15.056586760000002
STARLINK-5731,96,3,43.002802143232145,156.21428257448179,43.977033335128134,15.056720689999999
STARLINK-31022,96,4,42.988721811274274,156.2898048498189,65.73368995338224,15.05657333
STARLINK-31403,96,5,42.978879918703136,156.39892439658118,86.85253033874298,15.05517396
STARLINK-5971,96,6,42.98160881355684,156.0912870785363,88.30598434353641,15.05669296
STARLINK-6193,96,7,42.98288399541515,156.04607239672538,101.2534489138331,15.056447360000002
STARLINK-31064,96,8,42.9830391596188,156.14960320052018,108.1376175118225,15.0564219
STARLINK-5805,96,9,42.99399427425928,155.9788329181753,123.54656257092401,15.05658187
STARLINK-6179,96,10,43.004185065926585,155.94260805689973,136.71334935653408,15.0568164
STARLINK-5733,96,11,43.00558934808614,155.93863282097277,136.720352234984,15.056481250000001
STARLINK-5746,96,12,43.00815420627072,155.92518482593715,143.80921261299923,15.055409529999999
STARLINK-31091,96,13,43.02355411563974,156.01453432228112,171.95203720680013,15.056438489999998
STARLINK-6186,96,14,43.0227316890621,155.87719511637064,179.13795017783568,15.056554140000001
STARLINK-5960,96,15,43.022070152625375,155.8590789916609,186.21578525326555,15.05648946
STARLINK-31084,96,16,43.01955422167468,155.98436396754602,193.18133601076718,15.05667151
STARLINK-5965,96,17,43.02080927074402,155.8552299157396,196.18906638841165,15.05721563
STARLINK-5973,96,18,43.011318463325466,155.8179709555377,214.87740870331098,15.056572259999998
STARLINK-5950,96,19,43.009466492936156,155.8110356218808,220.14316084447972,15.056475919999999
STARLINK-6116,96,20,43.005481953778215,155.80842045149262,221.42425637540575,15.056313859999998
STARLINK-31081,96,21,42.990000275333614,155.87657656997018,242.668363047895,15.05624981
STARLINK-5951,96,22,42.99005950522414,155.73549162876742,245.30104126599474,15.05651043
STARLINK-6098,96,23,42.98533720095176,155.70757346393427,256.83062365646424,15.055032849999998
STARLINK-5952,96,24,42.98617996027325,155.68213129134708,259.60956807124234,15.21304803
STARLINK-5958,96,25,42.972646902516146,155.66699012835838,265.112103066632,15.08311416
STARLINK-6110,96,26,42.98225482123004,155.63574095919878,278.1039258575206,15.05648294
STARLINK-6183,96,27,42.98995821381252,155.57136451925575,299.3149288360112,15.056557960000001
STARLINK-5961,96,28,42.99515856704559,155.5381885721013,306.3947284999021,15.05468165
STARLINK-5999,96,29,43.009795648028984,156.35034718727363,326.77365081003126,15.056641719999998
STARLINK-6195,96,30,43.02090505948948,156.31632684874643,347.9965522731699,15.056445100000001
STARLINK-34054,100,1,43.01993664647406,163.07592827793067,0.625755046152203,15.05630633
STARLINK-33776,100,2,43.020210284494404,162.99341393287034,7.756819948805631,15.05679361
STARLINK-30581,100,3,43.01152737209574,163.26359383524533,14.49220848085075,15.08839974
STARLINK-30608,100,4,43.016521892853916,163.26876812442424,21.560815063714056,15.088407540000002
STARLINK-34044,100,5,43.01196711360454,162.96584232057688,28.905347492586312,15.08838402
STARLINK-33777,100,6,43.0008785072903,162.942652551555,36.004213767097326,15.08842269
STARLINK-34212,100,7,43.0013800265972,163.00796786879624,43.00740724036348,15.08835604
STARLINK-30603,100,8,43.0002382878764,163.21355530796092,49.81032829266078,15.08836948
STARLINK-30500,100,9,42.994182730258345,163.18892449378282,56.92999025537159,15.08835942
STARLINK-34195,100,10,42.987509327593294,162.94770267335858,64.26279726612796,15.08840184
STARLINK-30598,100,11,42.98815153047878,163.15387852537583,71.1192340006702,15.08829446
STARLINK-30570,100,12,42.985735438955295,163.12555655999694,78.19207267877339,15.088329159999999
STARLINK-34133,100,13,42.978302207318045,162.87874605440805,85.5285854314335,15.08823231
STARLINK-30613,100,14,42.98482351126139,163.08829762169225,92.27866813721346,15.088358410000001
STARLINK-34254,100,15,42.98178181435551,162.8390551209725,99.64301160377175,15.088337039999999
STARLINK-30584,100,16,42.98748333681915,163.03259702956848,106.48406666160922,15.088411329999998
STARLINK-30578,100,17,42.99029431110237,163.0020831137794,113.63464508533043,15.08842167
STARLINK-30604,100,18,42.99939026865325,162.97784382247735,127.77975838697088,15.2134561
STARLINK-30574,100,19,43.00515641774539,162.94802314415884,134.81312206979663,15.0883942
STARLINK-34015,100,20,43.00417572509817,163.48875058948454,141.47017156074858,15.088275780000002
STARLINK-33958,100,21,43.01119767182696,163.4831526421154,155.60782032369656,15.08840284
STARLINK-34041,100,22,43.019493720218165,163.47026773473405,162.702602107752,15.08838774
STARLINK-30597,100,23,43.01969402878334,162.8801712044418,170.26813719330326,15.08836594
STARLINK-33954,100,24,43.019321619715335,163.42335700162033,176.86843964885796,15.08844098
STARLINK-30591,100,25,43.02230708483683,162.8718781797841,184.37729379173012,15.088366929999998
STARLINK-34026,100,26,43.021392084634,163.43120838625885,190.95397635430515,15.08835343
STARLINK-34056,100,27,43.01753080257525,163.42164154881985,197.94729677840198,15.0884296
STARLINK-33821,100,28,43.00744057371775,163.34485518530528,212.21343071831396,15.088420660000002
STARLINK-33878,100,29,43.001057726693276,163.32285510060544,219.43301087444695,15.088392949999998
STARLINK-33896,100,30,42.99634144934518,163.33804169340775,226.35237553952217,15.088408660000002
STARLINK-34129,100,31,42.99103974466534,163.39373624143332,240.3813351236038,15.088388400000001
STARLINK-34053,100,32,42.98841442924452,163.3060069251837,247.5159236454428,15.08842175
STARLINK-33888,100,33,42.98006930952226,163.25304163504322,254.63587061571553,15.088377739999999
STARLINK-34002,100,34,42.98279967862243,163.2339181860004,261.6672385023395,15.08837221
STARLINK-34186,100,35,42.979855274009,163.27763531050113,275.70951413977775,15.088420789999999
STARLINK-33976,100,36,42.98405827312398,163.12000319073397,290.03612903713093,15.088343
STARLINK-34010,100,37,42.983508342350845,163.1314579960817,296.99366829597193,15.088405640000001
STARLINK-33990,100,38,42.993835680223086,163.1082695118413,304.0836460339779,15.088399870000002
STARLINK-33969,100,39,42.99800782072104,163.0772444820057,311.1581658429852,15.0883877
STARLINK-34040,100,40,43.00241670069585,163.08332545897827,318.19346180653645,15.08838222
STARLINK-34181,100,41,43.00844883095633,163.13225606693507,325.31314590571014,15.08837621
STARLINK-34037,100,42,43.01187262749688,163.05048194091503,332.4752182394886,15.08837156
STARLINK-33999,100,43,43.01549723850175,163.00297140546851,339.45123899825046,15.088331109999999
STARLINK-34149,100,44,43.017128387778214,163.09649290412693,346.41939056694576,15.08846867
STARLINK-34032,100,45,43.01903769426718,162.99712440982725,353.5690900512093,15.08831001
STARLINK-6203,104,1,43.02282843392909,166.7339611838221,3.033534100847358,15.056506299999999
STARLINK-30583,104,2,43.02275980466193,166.69972923087332,9.873020582077565,15.056417070000002
STARLINK-30609,104,3,43.01510576175748,166.6683726646908,31.311164787547504,15.05658102
STARLINK-30138,104,4,43.00873448632096,166.996084241345,36.81186648724292,15.05647124
STARLINK-30218,104,5,43.00476758969517,166.97689417545976,45.17090599756331,15.05629574
STARLINK-30586,104,6,42.9981615238441,166.61562752912144,52.55864415693261,15.05637489
STARLINK-30100,104,7,42.989958629306976,166.91206597222225,66.43494539812318,15.05647545
STARLINK-30551,104,8,42.9839640260573,166.5536356842048,73.83017739171311,15.056330529999999
STARLINK-30056,104,9,42.982823955943225,166.82140384318316,87.69599159485477,15.056608869999998
STARLINK-32807,104,10,42.98213650045217,166.82619868212512,94.77703334009917,15.05644267
STARLINK-30246,104,11,42.98658603916865,166.7512052633883,108.96109016265392,15.056504179999997
STARLINK-30141,104,12,42.996431818015004,166.72929567434954,124.22290854119171,15.056632779999997
STARLINK-30244,104,13,42.98560738548134,166.696214612318,128.83156943354524,15.05657215
STARLINK-30255,104,14,43.004543834304044,166.69625425124107,137.0841283766284,15.056460810000003
STARLINK-6205,104,15,43.01103673234552,167.20992478113425,146.07055273855997,15.05647827
STARLINK-30323,104,16,43.00665828861562,166.60318598511728,151.4202309636172,15.05646539
STARLINK-30150,104,17,43.01643586951653,166.65248120859624,157.8697303483026,15.05651189
STARLINK-30166,104,18,43.02075427839666,166.644532330209,165.58632273925173,15.056601899999999
STARLINK-30041,104,19,43.017191620674474,166.62351240231786,172.69363828623645,15.056505020000001
STARLINK-6185,104,20,43.02401664168948,167.16290481661926,177.00519870306982,15.05656367
STARLINK-30249,104,21,43.02238176688434,166.60752880056376,189.28758173802717,15.0810137
STARLINK-30052,104,22,43.021069518916974,166.5953257318618,191.36295545578002,15.0883471
STARLINK-30174,104,23,43.015517591348924,166.58499356319678,200.93543733246008,15.08843644
STARLINK-30148,104,24,43.010502817166085,166.58486569386218,207.99121938259182,15.088389600000001
STARLINK-31795,104,25,43.00852685813873,166.55142318415474,215.17649428570417,15.088367779999999
STARLINK-30294,104,26,43.00068148610502,166.50171373463485,222.14450695526892,15.08839712
STARLINK-30245,104,27,42.99852377050145,166.52453974362248,229.1076399117042,15.088412920000001
STARLINK-30248,104,28,42.99440838336724,166.50843986335735,236.26764108021237,15.08839789
STARLINK-30128,104,29,42.98610112413702,166.53458554334614,250.3167566754206,15.088404949999997
STARLINK-30258,104,30,42.98182579283412,167.27053659390398,263.8021527527662,15.0882663
STARLINK-30289,104,31,42.98476387778583,167.1117563250376,285.0654479300136,15.088376379999998
STARLINK-32755,104,32,42.983398856247035,167.20410428751248,292.0438370682955,15.08843078
STARLINK-6192,104,33,42.996721384125614,166.82926569504446,306.4888050706368,15.088312820000002
STARLINK-31394,104,34,42.99916662674497,167.29843177748037,313.11091052192705,15.088338830000001
STARLINK-30590,104,35,42.99926021001115,166.7582529380562,320.71660066239815,15.088363409999998
STARLINK-30557,104,36,43.02164999587367,166.71954433869004,348.887441077616,15.08838139
STARLINK-5095,106,1,43.021919275992595,170.144370463174,5.018801130454576,15.088189480000002
STARLINK-6209,106,2,43.02334272411457,170.14793891551372,5.716022454396134,15.0883583
STARLINK-5515,106,3,43.02225935797381,170.127090659366,11.04468965812024,15.08837278
STARLINK-32934,106,4,43.0066366564197,170.36899978860973,33.78360192475228,15.088491649999998
STARLINK-6213,106,5,43.00553824726789,170.08043181675404,39.602748838289024,15.08836408
STARLINK-32904,106,6,42.985310819801,170.2790587586954,69.19304106372839,15.088389129999998
STARLINK-5496,106,7,42.98583532421851,169.99183218287087,72.39055590664984,15.08854582
STARLINK-31110,106,8,42.982821288768754,170.40806030241927,83.1945257711975,15.08837914
STARLINK-31058,106,9,42.98496124305863,170.33554587610772,104.47739452845485,15.08846389
STARLINK-31124,106,10,42.98964761968886,170.29112421928258,118.62200871407191,15.088368820000001
STARLINK-31113,106,11,43.005479830111774,170.23511027518134,139.8727147607649,15.08839789
STARLINK-30327,106,12,43.003627212048066,169.5466155443525,143.2879344132792,15.08838247
STARLINK-31083,106,13,43.01962932258906,170.19522290120227,161.09722733820325,15.088391320000001
STARLINK-31121,106,14,43.017872271744565,170.17901093007305,168.23505229220848,15.088444720000002
STARLINK-31144,106,15,43.01887058635905,170.14841435796973,189.39821524670103,15.088399960000002
STARLINK-31126,106,16,43.0140466250016,170.12442063565203,203.527716847251,15.088350630000003
STARLINK-6216,106,17,42.98666413999868,170.32185265088364,281.08711350504893,15.088395090000002
STARLINK-6175,106,18,43.00685074452594,170.22743951161468,317.52595295260096,15.0883909
STARLINK-6177,106,19,43.008646402859576,170.22051004309697,320.9926359443044,15.08834866
STARLINK-6171,106,20,43.01510491528018,170.2008986394372,331.17212815652096,15.088269560000002
STARLINK-6169,106,21,43.01978181709337,170.17274382046008,344.51964930171954,15.088410210000001
STARLINK-31106,107,1,43.020999988606754,170.57945599669242,12.36850536825652,15.088366600000002
STARLINK-31112,107,2,43.002895864262754,170.5291370056334,40.68315249512697,15.088454920000002
STARLINK-31128,107,3,42.998454073799195,170.51057394330127,47.76778434259604,15.08837765
STARLINK-5707,107,4,42.98409822017164,170.83845997955106,75.71027766762454,15.08843695
STARLINK-5853,107,5,42.99834791136331,170.6766277432435,125.01320933237336,15.088395509999998
STARLINK-6206,107,6,43.00003785379355,170.6639385202876,132.35252915145304,15.08852659
STARLINK-32935,107,7,43.011292874476425,170.89863325424452,153.39369674280522,15.08841709
STARLINK-6182,107,8,43.02119907361187,170.59407923322075,169.51868779210074,15.08833468
STARLINK-32930,107,9,43.01797514359321,170.8578000978879,174.51929572376167,15.088444260000001
STARLINK-31107,107,10,43.0101337448848,170.97730688973115,209.7966369962836,15.088379770000001
STARLINK-32960,107,11,43.00369784714245,170.79585601666585,217.02126193142828,15.08834158
STARLINK-31095,107,12,42.98650934165842,170.8895373534195,245.189204250284,15.08841084
STARLINK-32938,107,13,42.97831502170822,170.62361132801004,273.5790461820012,15.08849546
STARLINK-32931,107,14,42.98960427858189,170.56085593550748,294.80154400385516,15.08835273
STARLINK-31147,107,15,43.00439730321725,170.67508328903963,315.7293331727647,15.08841378
STARLINK-31137,107,16,43.0139877160947,170.64515508137245,329.9619731921756,15.088171700000002
STARLINK-31125,107,17,43.01722755398413,170.63184225159404,337.02523858492486,15.088358249999999
STARLINK-30828,107,18,43.021398042448496,170.61158825761464,351.1835333529999,15.08835116
STARLINK-30306,112,1,43.02119147133249,178.01014226272213,10.162340355924137,15.088337780000002
STARLINK-31411,112,2,43.019353065236665,177.56024288073223,17.646816816979374,15.088418040000002
STARLINK-30309,112,3,43.01286708138558,177.97520847652405,31.373322050934554,15.08837212
STARLINK-31558,112,4,43.00134561807878,177.51623651646193,38.86657903555314,15.088061540000002
STARLINK-31382,112,5,42.999718701256086,177.50181901590776,45.955732550732876,15.08834622
STARLINK-30243,112,6,42.99524269613132,177.9217492227933,52.58656251552834,15.08840095
STARLINK-30276,112,7,42.98584292167456,177.85364993784873,73.88664126315929,15.088275630000002
STARLINK-31395,112,8,42.981932734693316,178.26120445194732,80.57531346428986,15.08839932
STARLINK-30326,112,9,42.97948160898745,177.78131455670777,95.14758103726024,15.0882878
STARLINK-31590,112,10,42.987566013786186,178.13780162052151,116.02222528928142,15.088425670000001
STARLINK-30299,112,11,42.99711387600571,177.67552449597508,130.5889837259471,15.08841519
STARLINK-31498,112,12,43.00216327494968,178.0833676865661,137.25527593142695,15.0883787
STARLINK-30286,112,13,43.012745021749396,177.63028978093877,151.73776482792928,15.08845098
STARLINK-31275,112,14,43.00676470976834,178.0361505447378,158.52954040932505,15.055831329999998
STARLINK-30280,112,15,43.022249034257335,177.59808570166012,173.02520779191303,15.220317250000003
STARLINK-31554,112,16,43.02213977477185,178.01382368949263,179.71394809871018,15.24930469
STARLINK-30247,112,17,43.020514476729524,177.57449115294665,194.23467397430713,15.053953200000002
STARLINK-31410,112,18,43.01553944373329,177.98626283121936,200.8881006352545,15.05648235
STARLINK-30263,112,19,43.01237292777465,177.5377259310805,215.40975461881686,15.0565181
STARLINK-31514,112,20,43.00408827163486,177.94699822441663,222.13483779014385,15.056405810000001
STARLINK-31536,112,21,42.98464311602684,177.83607808029876,257.4701184892418,15.056593859999998
STARLINK-31478,112,22,42.981970750049584,177.76351216795948,278.67857720326697,15.077070000000003
STARLINK-31503,112,23,42.99430992461221,177.70452159110638,299.90084425318565,15.056506980000002
STARLINK-30330,112,24,43.00081920976691,178.10554140728487,313.61578011177437,15.24383908
STARLINK-31567,112,25,43.0102927216309,177.65197450797015,321.0559724186296,15.056523350000003
STARLINK-31563,112,26,43.020620793282895,177.61444060393828,342.273745281663,15.056534870000002
STARLINK-30324,112,27,43.018952349487364,178.02723435994443,356.07167926379583,15.056704290000003
STARLINK-6251,114,1,43.02118140775926,181.0653043905233,6.141237841542238,15.05645424
STARLINK-5542,114,2,43.017220538738925,181.0447558544518,20.278923428809023,15.05648555
STARLINK-6232,114,3,42.99704529979085,180.98000426149503,52.29221999874152,15.056497669999999
STARLINK-5843,114,4,43.019908365900505,181.49112610120542,197.22904152127717,15.056588769999998
STARLINK-6253,114,5,43.01554156439665,181.46815445049253,203.53787466262474,15.19009277
STARLINK-6235,114,6,43.00252328433404,181.4198925574594,224.662413682933,15.23076493
STARLINK-6257,114,7,42.99157709402823,181.39036772958795,238.84511475286268,15.24187379
STARLINK-5536,114,8,42.987517774341626,181.329417560013,251.2254674749111,15.241082100000002
STARLINK-6184,114,9,42.98240517445713,181.25071144680072,281.33393667318313,15.24270351
STARLINK-6262,114,10,42.99791735480352,181.1596453678972,309.578175526058,15.05625258
STARLINK-6229,114,11,43.002383258238964,181.14522173000893,314.56523144264787,15.246513139999998
STARLINK-6259,114,12,43.00488748749081,181.13567852361948,319.01872044986715,15.088410289999999
STARLINK-6245,114,13,43.01729788263239,181.1059458629027,338.4110575656264,15.12687222
STARLINK-6254,114,14,43.032615534055864,181.0969724316655,344.6121148653847,15.088405099999997
STARLINK-6240,114,15,43.02263774512316,181.0797085821507,357.30732287463655,15.088378939999998
STARLINK-6225,114,16,43.02588214026421,181.07325310394899,358.1016843866278,15.088264680000002
STARLINK-6248,114,17,43.022630394265754,181.07598780371242,359.0760178372596,15.088378800000001
STARLINK-30347,119,1,43.02031005023953,191.9564008356145,6.605690938991598,15.088429629999998
STARLINK-31270,119,2,43.021148582999935,192.41219605546746,13.198679181354587,15.08840546
STARLINK-33652,119,3,43.01431011786637,191.96434810781804,20.737933169543638,15.088396569999999
STARLINK-33711,119,4,43.014110724700856,191.95838879333894,27.805485515605014,15.08842113
STARLINK-31289,119,5,43.011209971545355,192.3746650446385,34.43996968065388,15.088381280000002
STARLINK-31298,119,6,42.99459371472263,192.32452771565215,55.673531818763145,15.088280210000002
STARLINK-30135,119,7,42.98645479431083,192.4400092867559,69.75100689170507,15.08837649
STARLINK-31342,119,8,42.9822992989348,192.2619637550991,76.95344422409175,15.0884359
STARLINK-30114,119,9,42.98187137448472,192.28207392415376,90.9897286824714,15.08837206
STARLINK-31325,119,10,42.98187444296285,192.19029843926765,98.20344660418978,15.08838789
STARLINK-31309,119,11,42.98435956970326,192.14238494329925,112.37181169375437,15.08830001
STARLINK-30136,119,12,42.99666344422049,192.24854456106834,126.40201769157257,15.088348739999999
STARLINK-30152,119,13,43.00143382694278,192.32159495323464,138.07656302246542,15.088351569999999
STARLINK-30151,119,14,43.00589440405599,192.31134201531563,140.47502884232364,15.08841432
STARLINK-30076,119,15,43.00900174243214,192.2884768034075,147.5674168496791,15.08837036
STARLINK-31272,119,16,43.01055887550022,192.0387093926307,154.78570138022752,15.088397850000002
STARLINK-33668,119,17,43.010777559755965,192.45540076060988,161.68206376611957,15.08834713
STARLINK-33686,119,18,43.018017595745626,192.37846852175628,168.76372120158575,15.08852814
STARLINK-31256,119,19,43.019948154276676,192.0058031302065,176.03084022785862,15.088362140000001
STARLINK-33693,119,20,43.02017215611559,192.40640520659824,189.82691261624612,15.088434339999997
STARLINK-31182,119,21,43.01720581583581,191.97693985581387,197.26481587313177,15.088377310000002
STARLINK-30137,119,22,43.01313622087657,192.11706651514265,204.12695477549673,15.08839369
STARLINK-33664,119,23,43.00734971111119,192.32904636539092,211.07902091566493,15.088403470000001
STARLINK-33535,119,24,43.00190609594131,192.2870986097898,218.19153422926883,15.088407119999998
STARLINK-33606,119,25,42.99749436747342,192.28059664103841,225.2755696938505,15.08840548
STARLINK-33677,119,26,42.991861205620374,192.31963003782943,232.2631171850027,15.08840581
STARLINK-33531,119,27,42.98537203092677,192.3119788394048,239.3401207720754,15.088440209999998
STARLINK-33708,119,28,42.98652103465952,192.28544189257593,246.31313917460312,15.088385159999998
STARLINK-33670,119,29,42.97958590143698,192.22385613604968,253.5069002395545,15.08852753
STARLINK-33707,119,30,42.979933549866274,192.24533502012977,260.56925777055915,15.08833827
STARLINK-33676,119,31,42.977729146486354,192.21904791756606,267.5975317109874,15.08837739
STARLINK-33649,119,32,42.979129234188875,192.10568557452766,281.7861714586668,15.08834489
STARLINK-33694,119,33,42.9791203654752,192.13474084344966,288.80750956022314,15.088382449999997
STARLINK-30133,119,34,42.999434543130604,191.90236635297123,310.18435248746374,15.088363590000002
STARLINK-30084,119,35,43.000127684698434,191.9136795202951,312.3359786187306,15.088341069999998
STARLINK-33698,119,36,43.008652981930446,191.9832809338191,324.25803493044003,15.08820509
STARLINK-31327,119,37,43.01825704003804,192.4660895519387,337.8909108978729,15.088435630000001
STARLINK-33675,119,38,43.019826646051385,191.95391924316326,345.50300274243745,15.088323219999998
STARLINK-31297,119,39,43.020867113061996,192.44598627474667,352.0189293981985,15.0883699
STARLINK-11513 [DTC],120,1,43.02062389249027,193.02360444098915,12.275080927718,15.088206249999999
STARLINK-33655,120,2,43.006543743557025,192.72264448235524,41.1916204607581,15.088363569999999
STARLINK-11529 [DTC],120,3,43.00156720521454,192.96438832693698,41.85301569565662,15.08835267
STARLINK-30119,120,4,43.00331245242375,192.5991903902273,48.69201266679032,15.08895155
STARLINK-33615,120,5,42.986627763560406,192.6724887228412,62.44527403887882,15.08841114
STARLINK-11258 [DTC],120,6,42.98326520920188,192.87740581362866,71.99371343046947,15.088324070000002
STARLINK-33709,120,7,42.97844260656623,192.61063803234356,83.68921804718592,15.15198908
STARLINK-11521 [DTC],120,8,42.98149878137986,192.77368528253723,102.01240539067321,15.08837778
STARLINK-33703,120,9,42.982122192664754,192.53761021604538,104.94694735783247,15.088391330000002
STARLINK-11185 [DTC],120,10,42.99664734604719,192.68450967523444,132.18758478257968,15.05506597
STARLINK-11535 [DTC],120,11,43.01810309091425,192.57703318711668,192.33991620199308,15.211168119999998
STARLINK-11397 [DTC],120,12,43.00169164825762,192.52066761817596,222.37242190091214,15.056584199999998
STARLINK-11415 [DTC],120,13,42.981099095087465,193.3266769701622,251.68760558250221,15.248191320000002
